0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309011,0.324145,0.345584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156966,0.000000,0.000000,0.000000,0.197687,0.205466,0.215656,0.230115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085707,0.094503,0.116493,0.131158,0.130865,0.120704,0.121182,0.128725,0.140631,0.152014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.185205,0.191331,0.177020,0.137891,0.091787,0.061031,0.048775,0.056059,0.077620,0.094625,0.085135,0.073647,0.073115,0.080260,0.086838,0.092820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131710,0.147854,0.145726,0.105314,0.062948,0.038378,0.026865,0.029807,0.040829,0.048299,0.044541,0.039519,0.041457,0.047874,0.052464,0.058339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.071430,0.081795,0.091525,0.091423,0.067818,0.041976,0.026024,0.017261,0.018161,0.022133,0.022519,0.020178,0.017001,0.016982,0.020659,0.026329,0.033540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.040214,0.048278,0.052652,0.053039,0.047790,0.035048,0.023772,0.016508,0.013816,0.012709,0.011631,0.009672,0.006422,0.004247,0.007673,0.013822,0.020967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034688,0.035233,0.035179,0.035578,0.026295,0.015345,0.008903,0.008106,0.007735,0.006392,0.003057,0.000000,0.004167,0.011714,0.019724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026577,0.031211,0.032806,0.043039,0.048157,0.025585,0.008685,0.008485,0.007906,0.006442,0.004464,0.003482,0.008103,0.018432,0.030561,0.045883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014539,0.025206,0.038108,0.049082,0.074146,0.099462,0.096124,0.060099,0.033837,0.018816,0.010127,0.008840,0.010512,0.019344,0.037667,0.058762,0.092325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011237,0.028760,0.061447,0.093806,0.123206,0.162301,0.193951,0.209812,0.146884,0.069177,0.027115,0.013327,0.013639,0.023503,0.045580,0.077632,0.164286,0.000000,0.557487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026716,0.078871,0.155898,0.218394,0.259481,0.319514,0.384546,0.347682,0.205856,0.065063,0.021601,0.012522,0.017183,0.035377,0.076510,0.214469,0.601335,1.119129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018601,0.068979,0.172348,0.309067,0.383194,0.454959,0.531110,0.458814,0.261190,0.088803,0.026513,0.011706,0.010635,0.020012,0.054346,0.175249,0.582720,1.219881,1.407478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043444,0.138162,0.287994,0.437362,0.540950,0.634539,0.564697,0.309180,0.107266,0.027883,0.007947,0.004107,0.008913,0.026780,0.088421,0.287331,0.669290,0.899670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.474893
